MOF,rigid,snap_1,snap_2,snap_3,snap_4,snap_5,snap_6,snap_7,snap_8,snap_9
ABUWOJ_clean_min_charges,5.322949764,4.395801991822499,4.4702694339089994,4.3557896348805,4.4158081702934995,4.523619243164999,4.5347337867599995,4.545848330355,4.485829794942,4.3980249005414995
ACOLIP_clean_min_charges,5.617321457999999,4.7934296264175,5.00736744448,4.956022368145,4.8276596773075,4.8129896554975,4.8545547172925,4.8716697427375,4.965802382685,4.99269742267
AGARUW_clean_min_charges,2.088493499,3.3274472821645,3.3441807359344997,3.3650975531469998,3.2889603384935,3.2872869931165,3.411951223703,3.2990004107554998,3.425337986719,3.383504352294
AHOKIR01_clean_min_charges,1.027231558,1.037262561372,1.012283795619,1.0215542653829999,1.05065323992,1.043957900646,1.041382770156,1.010223691227,1.025159448069,1.044472926744
AMILUE_clean_min_charges,5.7153960370000005,5.24167014697975,5.28735504444125,5.433815451009,5.4526268793755,5.29272973826025,5.4633762670134995,5.28198035062225,5.487562389199,5.35185137026925
AMIMEP_clean_min_charges,5.894117988,5.5309531011442505,5.53933121742975,5.56725827171475,5.54770933371525,5.6608139035695,5.7222534229965,5.50302604685925,5.630094143856001,5.658021198141
AMUCOB_clean_min_charges,1.3438247819999998,1.80977535648,1.81875241678,1.787781558745,1.7725205562350002,1.80259370824,1.757259553725,1.83939965547,1.79720747206,1.82772947708
ANUGIA_clean_min_charges,12.13791658,11.062801018995,11.238626105684999,11.47400485077,11.266984990634999,11.42295885786,11.159221227825,11.525050843679999,11.61012749853,11.091159903945
APEBED_clean_min_charges,3.302905698,3.0641571398295,3.0778567991730004,3.0839455366590003,3.1189557772035004,3.0458909273715,3.0070752258982503,2.99033119781175,2.97358716972525,3.02990799147075
AROFET_clean_min_charges,7.232739232999999,6.97871622982225,6.85575873269475,7.061273406464999,6.91196787423875,7.0437080497324995,7.0928910485835,6.89791558885275,6.85224566134825,7.040194978385999
ATOXEN_clean_min_charges,2.203639482,1.8542593866955,1.936491346167,1.919379493329,1.933639370694,1.8637659716055,1.8941870433175,1.8789765074615,1.8799271659525,1.913675542383
AVAQIX_clean_min_charges,5.123536935,3.6437164049010002,3.6830930838180005,3.734374340082,3.6235701970830005,3.7288799197680005,3.6144128298930003,3.6162443033310003,3.581446308009,3.6492108252150004
AVIMOI_clean_min_charges,4.179037824,3.6698125295189996,3.782429145312,3.8047663253039996,3.647475349527,3.7200711845009997,3.671673961185,3.76939912365,3.677258256183,3.667951097853
BAEDTA01_clean_min_charges,1.294637801,1.279794361595,1.293454174349,1.328254173508,1.302235482548,1.285648567061,1.273289688855,1.2889009034310002,1.3295551080560002,1.3237009025900002
BALMUW01_clean_min_charges,0.206071272,1.339851438957,1.334428311453,1.358493439752,1.345274566461,1.35917133069,1.325615729259,1.375440713202,1.328327293011,1.332394638639
BALMUW_clean_min_charges,0.035483862000000005,0.9811229269004998,0.9638889516877499,0.9668017362307499,0.9859775678054998,0.9718991091809999,0.9738409655429999,0.9835502473529999,0.9624325594162499,0.9507814212442499
BARZAW_clean_min_charges,1.84468528,1.5087042750780002,1.5068202787305,1.5237762458580002,1.507950676539,1.5320658297870002,1.5215154502410002,1.5060666801915001,1.4736619430145002,1.4796907313265002
BENXUP_clean_min_charges,2.8708120839999998,2.8934648888372503,2.9540997267837503,2.94226853889175,2.8890281933777504,2.9918116381895,2.9348740464592504,2.975543754838,2.9977272321355004,2.89790158429675
BERGAI_clean_min_charges,2.22179236,2.2386780442650003,2.2247211986025,2.2325370321735,2.2213715556435,2.268824830896,2.1822923877885,2.2102060791135,2.234211853653,2.1789427448295
BIBBUL_clean_min_charges,1.3752168040000001,1.4897764364175,1.50833369148,1.509818271885,1.5031376600625,1.4957147580375,1.48754956581,1.5046222404675,1.494972467835,1.45229078119125
BOJCIN_clean_min_charges,3.393814727,3.0129031679839997,2.987696793055,2.8979917528665,2.9335772233545,2.9380254071655,2.974352241622,2.9365426792285,2.9320944954174997,2.98028315337
BONWAD_clean_min_charges,0.003770583,0.17845154997625,0.17737788810625002,0.17755683175125,0.17487267707625,0.1790331168225,0.17889890908875,0.1817172714975,0.18314882065750002,0.18180674332000002
BONWIL_clean_min_charges,0.479762323,0.91840957993575,0.9353014668935,0.91054212573625,0.9077653771952501,0.92072353705325,0.935764258317,0.9371526325875,0.91239329143025,0.9394665897050001
BOWQAG_clean_min_charges,0.850778877,0.9074829694882499,0.91538827847175,0.9467770053179999,0.92003846022675,0.9195734420512499,0.9209684965777499,0.9393367145099999,0.9421268235629999,0.952357223424
BUVXOG_clean_min_charges,3.470326047,2.6038797671525,2.6558108900975,2.6251848432325,2.6118691706824997,2.67911331706,2.704413094905,2.5985534981325,2.715065632945,2.677781749805
CATART03_clean_min_charges,0.00026057900000000004,5.146556244047,5.07669923678575,5.187200320999,5.1440159892374995,5.0385954146432494,5.04113566945275,5.04875643388125,5.1135329315235,5.01827337616725
CEGFAW_clean_min_charges,2.236650827,2.23893511393875,2.29947745844,2.23440858350875,2.2400667465462503,2.306267254085,2.3187152127675,2.22535552264875,2.310793784515,2.3051356214775
CICYIX_clean_min_charges,0.150361284,1.26814823413725,1.28951606243775,1.30797009597,1.28433598284975,1.2956674069485,1.27786088336475,1.2882210425407499,1.3150927054035,1.27980341321025
CIGYAU_clean_min_charges,1.039241317,0.051903820941,0.0509311106535,0.052474477643,0.052707928112,0.0506976601845,0.0515536452375,0.0508273548895,0.052085393528,0.052759805994
COGWEB_clean_min_charges,7.830405803,7.6865207287995005,7.827895385691001,7.5896887720245,7.866628168401,7.6284215547345005,7.744619902864501,7.808528994336,7.6903940070705,7.7136336766965
CUHPUR_clean_min_charges,8.984306021,8.399521724587,8.22575295511025,8.500014506935,8.5042017061995,8.433019318703,8.23412735363925,8.23831455290375,8.28856094407775,8.4037089238515
CUNWEO_clean_min_charges,4.825712753,4.52311704013475,4.654702787571,4.6798757131675,4.6318183097559995,4.5791840107815,4.5952031452519995,4.6341067575374995,4.604356936378,4.48879032341225
CUNXIS10_clean_min_charges,2.68759257,2.0333673968709998,2.0557009379249997,1.9942837000265,1.9912382171554999,1.9861624123705,2.0034201486395,2.0176324020375,2.077019318022,1.9902230561985
CUNXIS_clean_min_charges,2.6977134019999998,2.18426896914975,2.18206763987875,2.2387518686070003,2.2321478807940003,2.2222418990745,2.227745222252,2.2178392405325003,2.18977229232725,2.19637628014025
CUTKOS_clean_min_charges,4.185271897,4.0135981271205,4.035639854228999,3.9925582966987494,3.9184179418792495,4.051670201216999,4.0095905403735,4.0416512343495,4.002577263566249,3.9665089828432496
CUYHIO_clean_min_charges,0.542143,0.48769776064325,0.48696235311275,0.48304017961675,0.4929681812785,0.48181450039925,0.48892343986075,0.497625762305,0.4978708981485,0.47838259859025
CoBDP,10.05686108,10.51804677066,10.2665057113025,10.2302008161375,10.1679638529975,10.429877739545,10.450623393925001,10.3183698472525,10.46618263471,10.455809807520001
DAGDIZ_clean_min_charges,2.901177418,3.49513334147675,3.44431415526325,3.550333492019,3.5661049636025,3.43555222660575,3.5065238487315,3.49162857001375,3.42679029794825,3.45307608392075
DAJHUS_clean_min_charges,1.297055896,2.1416125460999997,2.1342961538,2.04597684675,2.0689712225499997,2.1102565790999996,2.1207085681,2.08255880825,2.08778480275,2.0679260236499997
DEGJIK_clean_min_charges,2.834488704,2.477211325702,2.49689125679,2.4458464355305,2.4335464786005,2.462451377386,2.463681373079,2.500581243869,2.480901312781,2.50919121372
DEYLUQ_clean_min_charges,2.331181392,1.537147380699,1.5449640467589998,1.5598157122729999,1.5899098766039998,1.5324573810629998,1.535584047487,1.530112381245,1.5860015435739998,1.5758398776959999
DEYVUA_clean_min_charges,8.912279902,7.94361748794825,8.07739619532375,8.128069948117501,8.213201852811,7.988210390406751,8.1199621476705,7.959833088842251,7.907132385936751,8.172662850576002
DIDDOK_clean_min_charges,13.34452817,12.6648950280875,13.161112426115,13.20651793966,13.057328395155,12.969760619032499,12.904895599682499,12.6908410358275,12.736246549372499,12.9243551054875
DOGZIJ_clean_min_charges,3.6670694210000003,3.2122802761369997,3.361095922408,3.2501008271229996,3.344652204588,3.2969654229099996,3.303542910038,3.2517451989049997,3.2649001731609997,3.2780551474169997
DOQGUM_clean_min_charges,0.508848472,0.48540264598399996,0.488263565312,0.484925826096,0.465972235548,0.48754833548,0.47217089409199997,0.46716428526799997,0.485879465872,0.47872716755199995
ECIWUJ_clean_min_charges,1.224251011,0.93720943738125,0.94343356135875,0.94822134903375,0.9656967740475,0.9580363137675,0.94726379149875,0.94295478259125,0.95731814561625,0.93816699491625
ECODEG_clean_min_charges,5.229515799,3.8957588407604997,3.73874853086175,3.72923275450425,3.78442425737775,3.77110217047725,3.8310515615294998,3.7178138228752498,3.8653083564165,3.75968323884825
EDADIX_clean_min_charges,4.300725196,3.31197845940975,3.4254887645685,3.3952193498595,3.35906421562375,3.29179884960375,3.3187049960117503,3.2800274105502503,3.4170805938160003,3.3649499351505003
EDUSIF_clean_min_charges,8.221283612999999,8.082517006084501,8.126163391488001,8.062677739992,8.078549152866,8.070613446429,7.943642143437001,7.951577849874,7.74723340912125,7.991256382059
EKOPIE_clean_min_charges,4.521982951,4.42947497531,4.3520137134265,4.438203004817999,4.3432856839184995,4.401108879409,4.256005388838499,4.4229289531789995,4.3105555732635,4.2712794404775
EKOPOK_clean_min_charges,5.4810769420000005,4.364229957696,4.283050084970999,4.377218737332,4.2895444747889995,4.257072525699,4.259237322305,4.235424559639,4.424844262664,4.336087601818
EMITUQ_clean_min_charges,6.664080865,6.48861259131525,6.676471474948,6.6997460269025,6.689771218922,6.736320322831,6.57838586313975,6.61828509506175,6.7130457708765,6.56841105515925
ESEVIH_clean_min_charges,3.383083979,3.9565851493600004,3.9887934232800006,3.9525591151200006,3.9847673890400004,3.9767153205600003,4.10051587344,3.9364549781600005,4.02301471432,3.9284029096800004
EZABEN_clean_min_charges,3.278820732,3.28339638102875,3.3542850506725004,3.3442772384875004,3.3167557549787503,3.30007606800375,3.31341981758375,3.4009881742025003,3.30341200539875,3.3559530193700002
EZUCIM_clean_min_charges,7.670504053999999,7.583855840998501,7.413091010953501,7.593342776001001,7.661648708019001,7.530729004984501,7.737544188039001,7.549702874989501,7.5648819709935005,7.680622578024001
FAKLOU_clean_min_charges,7.932630962,7.320468843513,7.36259313258,7.3809080408700005,7.192264485483,7.340615242632,7.432189784082,7.247209210353001,7.34427822429,7.170286595535
FAPTIB_clean_min_charges,7.98326236,7.339102758936,7.3825294024799994,7.225107819633,7.288438341468,7.127397871658999,7.167205628241,7.393386063366,7.368053854632,7.313770550202
FAPTOH_clean_min_charges,7.811774851,7.052290164725,6.86420565634375,6.87826804949375,6.90990843408125,7.0768993527375,7.164789309925,7.122602130475,7.0979929424625,6.97670480154375
FECWOB01_clean_min_charges,3.232148866,1.7421018814005,1.7786433158600001,1.782165381832,1.7570706617815,1.7236110350475,1.797134162213,1.761913502493,1.7200889690755001,1.774240733395
FECZAQ_manual_min_charges,7.03161903,6.539846866141,6.41807712558475,6.6210266931785,6.6307682724229995,6.6534986239934995,6.36287484319925,6.34663887779175,6.450549056399749,6.356380457036249
FERHAN_clean_min_charges,8.22320082,8.01159663559125,8.217022190349999,8.282107514629999,8.023800133893749,8.160072531605,8.2210900231175,8.13363161861625,8.2861753473975,8.31465017677
FEWGUL_clean_min_charges,2.355785408,2.75597706955725,2.832473504643,2.79106717739475,2.76439869543825,2.86335279954,2.8451059434645,2.75176625661675,2.83528071327,2.80229601190275
FEZREJ_clean_min_charges,5.454345999,5.47530050102625,5.464197230048249,5.43643905260325,5.5544113067445,5.53914430914975,5.6654440165245,5.679323105247,5.54747176238325,5.49195540749325
FIJCUX01_clean_min_charges,6.040183807000001,6.559364142198,6.65323402824,6.5939477844239995,6.43091061393,6.676289789724,6.556070461986,6.689464510572,6.71910763248,6.519839979654
FIJCUX_clean_min_charges,6.15243142,5.704716757850001,5.82743025533,5.830352005270001,5.78944750611,5.861030379640001,5.70179500791,5.766073506590001,5.901934878800001,5.74854300695
FIPWOS_clean_min_charges,3.982129899,3.4710337850842503,3.49564481217525,3.5351982485715,3.5439879011040003,3.4745496460972505,3.46224413255175,3.4657599935647503,3.5896940942730002,3.4358751749542504
FIPXEJ_clean_min_charges,4.023628508,3.51117915310675,3.597207033342,3.47747750930325,3.47570373857675,3.6043021162480002,3.50585784092725,3.5706004724445,3.611397199154,3.53423817255125
FIRVEH_clean_min_charges,4.277529368,2.81064536954125,2.8537339263500003,2.82477276521625,2.8092326299737502,2.81205810910875,2.8862269364025,2.8805759781325,2.78521605732625,2.8410192702425
FOHCIP_clean_min_charges,1.412053164,0.8570121836955,0.8494391747085,0.849018451987,0.8452319474935001,0.8561707382525,0.83282062720925,0.853225679202,0.851542788316,0.842286888443
FUNBAS_clean_min_charges,4.243237117,4.318691150442,4.333799015536,4.283079754149,4.235597892425,4.259338823287,4.415813140332,4.361856479282,4.224806560215,4.311137217895
FUNBIA_clean_min_charges,5.8766061579999995,5.358575576061,5.19391924690475,5.2769060367995,5.3770170849265,5.14913272537425,5.20972625450375,5.18338124183875,5.16757423423975,5.284809540599
FUNBOG_clean_min_charges,9.55721454,9.101059245879501,9.2825684816705,9.326782269876,9.433826178163,9.2360276519805,9.340744518783,9.410555763318,9.536216003481,9.485021090822
FUNCAT_clean_min_charges,6.948879019,6.237820712442,6.176844947902,6.0320275071194995,6.173796159675,6.1463570656319995,5.9527590132174995,6.185991312582999,6.0442226600275,6.056417812935499
FUNCEX_clean_min_charges,9.500903201,9.2847348777535,9.02976071361925,9.02516658453575,9.390399846674,9.06191961720375,9.2571701032525,9.3582409430895,9.140019811623251,9.11245503712225
GACQAE_clean_min_charges,8.783634719,8.804629082783,8.826520254048,8.795872614277,8.809007317036,8.706118812090502,8.605419424271501,8.627310595536501,8.640445298295502,8.557258847488502
GALCED_clean_min_charges,5.61385706,4.20043474188625,4.194062400937749,4.17706949174175,4.19831062823675,4.18769005998925,4.1706971507932495,4.341688299578,4.282213117392,4.345936526877
GAXWEJ_clean_min_charges,2.545457452,2.336856684662,2.4066581225240005,2.3571408631860002,2.4173968052720003,2.441260544712,2.3887603179440005,2.395919439776,2.3994990006920003,2.3428226195220003
GAYFUJ_clean_min_charges,4.314966804,4.64674034979825,4.607173815389751,4.731692026616501,4.5932091561867505,4.729364583416,4.58389938338475,4.6351031337957505,4.722382253814501,4.6921254922080005
GIDKOU_clean_min_charges,2.512665034,0.8177365664127499,0.82064888183625,0.8454035629359999,0.81607238617075,0.8260574676227499,0.8499800586014999,0.8302179182277499,0.8264735126832499,0.8474837882384999
GIHBII_clean_min_charges,2.057545255,1.8351376780575002,1.9035192341220002,1.8267644262945002,1.8593270720395,1.8556056268115002,1.8379287619785,1.9016585115080002,1.8602574333465,1.8444412911275
GIMSIG_clean_min_charges,4.892775918,5.112640361982001,5.181523241110501,5.1151915797275,5.02462334976225,5.052686744962751,5.0603403981992505,5.03227700299875,5.055237962708251,4.98890630132525
GINLIA_clean_min_charges,9.233798139,7.741943579667499,7.448544739851249,7.444758948369749,7.594297711888999,7.5091174035552495,7.406901033554749,7.651084584111499,7.478831071703249,7.6018692948519995
GITWIQ_clean_min_charges,2.9448587930000003,2.7444096357084997,2.7539625285229996,2.67549233754675,2.7826212069664997,2.72052740367225,2.6686688426792498,2.745774334682,2.7416802377615,2.69869222009625
GIZJOP_clean_min_charges,2.445249895,4.1165723950325,4.268494766445,4.281067652355,4.2873540953100004,4.28316313334,4.243348994625,4.1207633570025,4.1123814330625,4.0935221041975
GOMRAC_clean_min_charges,2.809095477,3.58076847921,3.564512783718,3.695461441848,3.68462431152,3.652112920536,3.691849065072,3.5482570882260003,3.5735437256580003,3.559094218554
GOMREG_clean_min_charges,2.769142815,3.72828771544625,3.910644425728,3.8667260557125,3.864816561364,3.8476311122275,3.8323551574395,3.8972779652885,3.906825437031,3.81803394982575
GULPIN_clean_min_charges,2.49809847,1.88128988624625,1.87364042292225,1.9362704038875,1.8860708008237501,1.89085171540125,1.9343580380565,1.95061314762,1.942963684296,1.958262610944
GUWDUY_clean_min_charges,5.999231237,5.4851859008355,5.731252943298,5.748126111924,5.527368822400501,5.5695517439655005,5.513307848545501,5.6229834446145,5.711567579901001,5.5751761335075
GUXLIU_clean_min_charges,3.457881087,3.376224729087,3.2831857655992502,3.4348979493045,3.3250952086117502,3.3846066176895,3.2882148987607502,3.3452117412577502,3.3401826080962502,3.3485644966987502
GUYLUI01_clean_min_charges,2.356313475,0.3020983283875,0.2973839824625,0.2979922851625,0.308561544575,0.2982964365125,0.2996651175875,0.3031628581125,0.3025545554125,0.306432485125
GUYLUI_clean_min_charges,2.381881694,0.5038768452115,0.49359111521825005,0.49012123040125005,0.48888198582375003,0.49693707557750005,0.48764274124625,0.49160832389425,0.48640349666875005,0.5028854495495
HABRIN_clean_min_charges,1.203833358,1.7943220785885001,1.7592938291285,1.7768079538585,1.73783902633425,1.78644072246,1.7803107788045,1.70806501429325,1.793446372352,1.7750565413855
HAFQUC_clean_min_charges,10.71090464,9.970916247435,10.16028538356,10.190584445339999,10.066863276405,10.18048475808,10.056763589145,10.215833663489999,10.326930223349999,10.051713745515
HAKWUM_clean_min_charges,1.02341,1.12677273551375,1.142402622135,1.158316688513,1.1154055452437501,1.1296145330812501,1.13188797113525,1.11313210718975,1.1452444197025,1.1520647338645
HAMJOW_clean_min_charges,9.379878659,7.5073172033347495,7.769489636894999,7.530281212113749,7.681460936575499,7.51879920772425,7.51497187292775,7.568554560078749,7.807762984859999,7.692942940965
HEGJUZ_clean_min_charges,4.857722879,4.825306999422001,4.948657039144001,4.786225798718,4.97064021454,4.7813406486300005,4.951099614188,4.897362963220001,4.973082789584001,4.857060474994
HICVUM_clean_min_charges,4.882156548999999,3.918129158403,3.83965031027475,3.883249670346,3.9665728918155,3.80670857155425,3.85515230496675,3.85127680629375,3.8851874196825,3.85321455563025
HIFTOG01_clean_min_charges,8.214281809,7.682510184047,7.939837935033999,7.920194595263999,7.855371574023,7.733582867449,7.951623938896,7.908408591402,8.010553958206,7.8396569022069995
HIFTOG02_clean_min_charges,6.1640949670000005,5.726655538653,5.6739212790885,5.723805038136,5.5599012584085,5.789366550027,5.6511172749525,5.800768552095,5.6311637713335,5.775114047442
HIFTOG_clean_min_charges,6.163596577000001,5.8040439200055,5.7869815664925,5.586498912714751,5.732950780368,5.698826073342,5.6902948965855,5.6462171500102505,5.7130447012695,5.5808114615437505
