MOF,rigid,snap_1,snap_2,snap_3,snap_4,snap_5,snap_6,snap_7,snap_8,snap_9
ABUWOJ_clean_min_charges,5.395625473,5.0508034494525,4.99696493970375,5.113406367765,5.0858610837075,4.98194023930875,5.043291099255,5.0608199163825,4.88678380347375,4.92935378792625
ACOLIP_clean_min_charges,5.788896266,4.762911802385499,4.700257764003499,4.887014993796,4.7797801973344995,4.903883388744999,4.712306617538499,4.89183453521,4.8086974458185,4.913522471573
AGARUW_clean_min_charges,2.323461698,3.426676371648,3.416612711232,3.31681474544,3.289978317664,3.310105638496,3.401517220608,3.28326921072,3.373003516096,3.336942066272
AHOKIR01_clean_min_charges,0.234872065,0.614636239665,0.610597689695,0.610908347385,0.607180455105,0.63560563374,0.6231793261399999,0.62255801076,0.62348998383,0.620228078085
AMILUE_clean_min_charges,6.639435146,6.492308761519499,6.5115833050965,6.3686304402337495,6.5629820879685,6.34614347272725,6.28510741806675,6.4376975547179995,6.495521185448999,6.35899316844525
AMIMEP_clean_min_charges,6.880543406,6.60218396516025,6.63256987959975,6.67308443218575,6.8672166633269995,6.8267021107409995,6.8705928760425,6.833454536172,6.7558016437154995,6.8840977269045
AMUCOB_clean_min_charges,1.1834978520000001,1.9120932943384998,1.901788038955,1.8357407203607499,1.84417229294725,1.8867985765789999,1.8905459421729998,1.8839880523834998,1.8619722795187499,1.8479196585412498
ANUGIA_clean_min_charges,16.97459874,16.81387040578,16.118776448202503,16.1928101241575,16.094098556217503,16.299747656092503,16.63289919789,16.772740585805,16.76451462181,16.3491034400625
APEBED_clean_min_charges,3.369679862,2.93457283095075,2.9888204421585,3.0334075198635,2.96429754942075,3.017058924705,3.0393524635575,3.0036828013935,2.9858479703115,3.0007103295465
AROFET_clean_min_charges,7.599933586000001,7.795693983273,7.5909469886215,7.6100822217665,7.5182331026705,7.636871548169499,7.556503568960499,7.571811755476499,7.541195382444499,7.5603306155895
ATOXEN_clean_min_charges,2.2451786769999997,1.762934886108,1.7743710904590002,1.7831681707290001,1.762055178081,1.7519385357705002,1.7770102145400002,1.769092842297,1.7193893387715,1.8025217473230002
AVAQIX_clean_min_charges,5.302215304,3.9275227661799996,3.950912479924,3.8057013404299997,3.8719721960379996,3.81544705449,3.8524807679179998,3.9898953361639995,3.9626073367959997,3.87392133885
AVIMOI_clean_min_charges,4.18188138,3.7434522387375,3.6778262859102497,3.7674842778009996,3.6390052997307496,3.6279135893937497,3.7286632916215,3.60757878710925,3.7878190800855,3.64824839167825
BAEDTA01_clean_min_charges,1.3250830409999999,1.30184621271875,1.3273856161275,1.3459597276975,1.34529636657,1.30648974061125,1.32937569951,1.30516301835625,1.29521260144375,1.31511343526875
BALMUW01_clean_min_charges,0.037312008,1.31331833798625,1.31932894822875,1.3617371427175,1.34370531199,1.3286787863837501,1.3300144775487501,1.339698238495,1.342369620825,1.3260074040537502
BALMUW_clean_min_charges,0.002030443,0.9370785097695,0.9361584523225001,0.9333982799815,0.934778366152,0.932938251258,0.91890737519125,0.9278779352995,0.9198274326382501,0.91752728902075
BARZAW_clean_min_charges,1.799461375,1.4821670804065001,1.4612441269145002,1.4896395637965,1.515419631492,1.4619913752535,1.5228921148820003,1.4941230538305001,1.4851560737625003,1.5042109064070002
BENXUP_clean_min_charges,3.03722781,2.8911130102425,2.9517555121,2.9101094566075,2.950294246995,2.8808841545075,2.98682587462,2.8677327685625,2.8998806008725,2.9239914751050002
BERGAI_clean_min_charges,2.1739966490000002,2.18964465993175,2.14566485255175,2.16435627068825,2.2044878449225003,2.2440696715645,2.16105778513475,2.214383301583,2.19404264066975,2.209985320845
BIBBUL_clean_min_charges,1.151741741,1.381952704652,1.3644378965164998,1.3757710076629999,1.3733670143894998,1.388134401641,1.374397297221,1.3445190951075,1.3472665159914998,1.3610036204115
BOJCIN_clean_min_charges,3.389156025,3.081786291318,3.0235394713790003,3.053041107452,2.978152338959,3.060605629522,3.0999411442860003,3.0023588095830003,3.000845905169,3.03337335007
BONWAD_clean_min_charges,7.36e-05,0.039381144825000006,0.039865379730000004,0.03954914469,0.040260673530000006,0.03960843876,0.039460203585000006,0.039242791995000005,0.038788204125,0.04039902636
BONWIL_clean_min_charges,0.177040489,0.8478407740275,0.8543542754925,0.887573132964,0.8573939095095,0.8539200420615,0.8504461746135,0.8819280983610001,0.889744300119,0.888441599826
BOWQAG_clean_min_charges,0.36763269600000004,0.7999955879122499,0.79919137018125,0.7871281042162499,0.78873653967825,0.78994286627475,0.7903449751402499,0.80160402337425,0.8062282753275,0.822714738813
BUVXOG_clean_min_charges,3.6022410519999997,2.73528399525875,2.7966812904864997,2.7911624324885,2.70906941976825,2.75873914175025,2.69389256027375,2.811858149981,2.8173770079789997,2.806339291983
CATART03_clean_min_charges,7.38e-07,5.128340268829,5.2578900740379995,5.2735930807299995,5.2657415773839995,5.201620966725,5.141426107738999,5.199003798942999,5.289296087422,5.346873778626
