MOF,rigid,snap_0,snap_1,snap_2,snap_3,snap_4,snap_5,snap_6,snap_7,snap_8,snap_9,snap_10
FECWOB01_clean_min_charges,0.409546987,0.426133086,0.384343186,0.403897319,0.366224625,0.375389686,0.413277155,0.402350539,0.425901378,0.410583034,0.391089602,0.426133086
FECZAQ_manual_min_charges,0.254890339,0.264410407,0.262779424,0.263202953,0.261343216,0.2619649,0.265375761,0.263168838,0.263202953,0.261343216,0.264410407,0.264410407
FERHAN_clean_min_charges,0.264591736,0.266554714,0.268521869,0.267850471,0.267462863,0.267942367,0.270799381,0.272593307,0.272593307,0.267031614,0.268517167,0.268855371
FEWGUL_clean_min_charges,0.192600161,0.171847813,0.182346574,0.186626318,0.18913167,0.169966866,0.187744483,0.186626318,0.186626318,0.187109559,0.185857077,0.18111819
FEZREJ_clean_min_charges,0.19577438,0.240974177,0.241549468,0.241878025,0.241854731,0.244100349,0.239613684,0.243111576,0.241611031,0.243696547,0.242549654,0.243696547
FIJCUX01_clean_min_charges,0.214025161,0.209288495,0.212358533,0.205549938,0.207511466,0.206609723,0.202571124,0.20827233,0.20704633,0.208785306,0.206902089,0.209288495
FIJCUX_clean_min_charges,0.217500679,0.227375816,0.227942918,0.22618912,0.229823907,0.224413861,0.227062296,0.226336428,0.223881259,0.224840651,0.227062296,0.227941485
FIPWOS_clean_min_charges,0.081246386,0.114496153,0.103381907,0.109377063,0.112477846,0.113495169,0.101858149,0.109662122,0.109799332,0.10885598,0.104283963,0.110618717
FIPXEJ_clean_min_charges,0.141928296,0.06684434,0.068911973,0.069989213,0.069989213,0.074247726,0.069316379,0.077996651,0.072064569,0.074701294,0.069290554,0.079593312
FIRVEH_clean_min_charges,0.321063465,0.234050518,0.224358585,0.235172986,0.231306662,0.223957075,0.23964307,0.230954008,0.224343731,0.238760012,0.23964307,0.230661285
FOHCIP_clean_min_charges,0.268015903,0.346687127,0.345491188,0.337558953,0.343942187,0.348994538,0.351350248,0.348994538,0.353702931,0.347675152,0.344589894,0.345589401
FUNBAS_clean_min_charges,0.177350558,0.179344874,0.18389298,0.182918299,0.179964672,0.191863648,0.179750219,0.184087636,0.186223011,0.17252811,0.181360611,0.179344874
FUNBIA_clean_min_charges,0.177195475,0.215732119,0.215788733,0.214450167,0.214450167,0.218250379,0.21163371,0.211040367,0.214450167,0.212747694,0.217179259,0.211018309
FUNBOG_clean_min_charges,0.321244867,0.333211151,0.331343381,0.331848697,0.329421161,0.328884432,0.332665892,0.33039466,0.328340376,0.329450654,0.329751847,0.329450654
FUNCAT_clean_min_charges,0.210336462,0.209264001,0.206335089,0.211796632,0.211796632,0.206335089,0.21076392,0.206335089,0.211796632,0.209142506,0.209264001,0.207573571
FUNCEX_clean_min_charges,0.343038194,0.346853837,0.349206199,0.34904755,0.352330287,0.351380613,0.347357065,0.347618409,0.352045613,0.349368806,0.349799273,0.345073779
GACQAE_clean_min_charges,0.209320496,0.213316956,0.213462154,0.214299418,0.216142821,0.212766477,0.21356928,0.217418374,0.215521656,0.21307206,0.212846575,0.214603107
GALCED_clean_min_charges,0.18227138,0.189821386,0.187572782,0.185932828,0.190920994,0.185720277,0.18751582,0.188734217,0.187552009,0.188746931,0.18751582,0.190996618
