MOF,rigid,snap_1,snap_2,snap_3,snap_4,snap_5,snap_6,snap_7,snap_8,snap_9
ABUWOJ_clean_min_charges,4.478542882,3.526230215997,3.4764049501785,3.5751813543449997,3.4886427347654996,3.5629435697579996,3.571684844463,3.4851462248834997,3.5139924314099997,3.4292020667715
ACOLIP_clean_min_charges,4.846754193,4.34150526972,4.35463813164,4.43890732896,4.3064843046,4.35682694196,4.33712764908,4.46079543216,4.41920803608,4.42577446704
AGARUW_clean_min_charges,1.775536361,2.81688769256375,2.76175162229525,2.8345595099575,2.82678391030425,2.76599285846975,2.79426776629975,2.878385617094,2.889695580226,2.79709525708275
AHOKIR01_clean_min_charges,0.8595683940000001,0.8587555314605001,0.83822835389725,0.8570625683625,0.8323029830542501,0.82891705685825,0.8477512713235,0.849020993647,0.8655273838525,0.82680085298575
AMILUE_clean_min_charges,4.650413988,4.2217136266337505,4.18125331949325,4.20680719768725,4.23662005558025,4.20893668753675,4.1982892382892505,4.344159292980001,4.18764178904175,4.320734904635501
AMIMEP_clean_min_charges,4.800651244,4.40236536114375,4.35577948430625,4.38461836044375,4.43564098745625,4.51661167815,4.4744625514875,4.36908973483125,4.5410138041125006,4.5254851785
AMUCOB_clean_min_charges,1.143733871,1.62351139673625,1.6891119843045,1.6511544116235,1.6693080333405,1.6660073748464999,1.6643570455995,1.6375391953357499,1.6552802347409998,1.64249018307675
ANUGIA_clean_min_charges,9.387140379,8.804957066394,8.683949410559,8.736752751287,8.853360128728,8.776355256833,8.639946626619,8.994169037336,8.710351080923,8.901763191061999
APEBED_clean_min_charges,2.6911143280000003,2.4999071203470002,2.5741617872880003,2.556391439644,2.548775576368,2.572892476742,2.537986436727,2.590662824386,2.506253673077,2.487214014887
AROFET_clean_min_charges,5.956792871,5.603050183995,5.74693731051,5.557462183515,5.80677156114,5.73269106036,5.7925253109899995,5.5603114335449995,5.82956556138,5.72129406024
ATOXEN_clean_min_charges,1.9826067019999998,1.6739683301075,1.731954085158,1.705712356595,1.6553451679015,1.709098386087,1.734493607277,1.710791400833,1.6570381826475,1.711637908206
AVAQIX_clean_min_charges,4.606881391,3.089788109788,3.095943066182,3.1467214564325,3.00131061162425,3.145182717334,3.01054304621525,3.1374890218415,3.05670521917025,3.114407935364
AVIMOI_clean_min_charges,3.6363650780000003,3.2105060768130005,3.1310857615695005,3.2080994005935004,3.1439213680735003,3.2137149784390004,3.1519436221385004,3.1487347205125005,3.2281550357560005,3.2730796585200004
BAEDTA01_clean_min_charges,1.228913513,1.267243075951,1.21107975647325,1.2641401301235,1.2467636334895,1.2141827023007499,1.2678636651165,1.23776509058975,1.264760719289,1.2604165951305
BALMUW01_clean_min_charges,0.16884604399999997,1.1937000724967501,1.2452552251295002,1.2440349848305001,1.243424864681,1.2422046243820002,1.2312224616910001,1.2257313803455,1.19980127399175,1.2034619948887502
BALMUW_clean_min_charges,0.041065326,0.8267743255519999,0.8370168221519999,0.8337392232399999,0.830461624328,0.832100423784,0.8271840254159999,0.803216583372,0.823087026776,0.8052650826919999
BARZAW_clean_min_charges,1.568570345,1.3134204023445,1.3037201039519999,1.3108336561065,1.28852296980375,1.27429586549475,1.3030734173925,1.28205610420875,1.30630685019,1.3043667905115
