MOF,rigid,snap_0,snap_1,snap_2,snap_3,snap_4,snap_5,snap_6,snap_7,snap_8,snap_9,snap_10
FUNCAT_clean_min_charges,0.000328787,0.000290378,0.000292488,0.000294239,0.000288259,0.000289741,0.000281466,0.000299033,0.000296047,0.000292684,,
FUNCEX_clean_min_charges,5.48E-05,6.51E-05,6.38E-05,6.26E-05,6.41E-05,6.43E-05,6.42E-05,5.85E-05,6.16E-05,6.06E-05,,
GACQAE_clean_min_charges,6.26E-05,8.09E-05,7.88E-05,8.01E-05,8.01E-05,7.95E-05,7.75E-05,8.37E-05,8.28E-05,8.06E-05,,
GALCED_clean_min_charges,0.000104936,7.87E-05,8.04E-05,7.97E-05,7.54E-05,7.79E-05,8.24E-05,7.99E-05,8.37E-05,8.21E-05,,
GAXWEJ_clean_min_charges,0.000175942,0.000383609,0.000386313,0.000391681,0.000382514,0.00040329,0.000389111,0.000374158,0.000386241,0.000400821,,
GAYFUJ_clean_min_charges,9.73E-05,0.000312179,0.000309413,0.000317859,0.000306191,0.000313238,0.000311213,0.000310081,0.000318356,0.000311668,,
GIDKOU_clean_min_charges,0.00124087,0.000222768,0.000269743,0.000275007,0.000280683,0.000251735,0.000209676,0.00026271,0.000242014,0.000260638,,
GIHBII_clean_min_charges,0.0125117,0.0002756,0.000206645,0.000199637,0.000178662,0.00023694,0.000233732,0.00029032,0.000205168,0.00019102,,
GIMSIG_clean_min_charges,5.87E-05,0.0001561,0.000153304,0.000154704,0.00015584,0.000158547,0.000157506,0.000161893,0.000152029,0.000156669,,
GINLIA_clean_min_charges,0.000126784,0.000206523,0.000202503,0.000202328,0.000213029,0.000205011,0.000209203,0.000215497,0.000213281,0.000199283,,
GITWIQ_clean_min_charges,0.000115842,0.000214412,0.00021171,0.000211673,0.000216055,0.000213982,0.000212868,0.000208902,0.000209785,0.000217244,,
GIZJOP_clean_min_charges,0.000228833,0.000388799,0.000374783,0.000376255,0.000396376,0.000377934,0.000376013,0.000380496,0.00035828,0.000380531,,
GOMRAC_clean_min_charges,0.044597,0.115805,0.115804,0.114998,0.115765,0.115344,0.114402,0.115525,0.116942,0.115537,,
GOMREG_clean_min_charges,0.0524859,0.146672,0.146201,0.145944,0.146657,0.145426,0.145931,0.14588,0.146653,0.147047,,
GULPIN_clean_min_charges,6.32E-05,8.91E-05,8.67E-05,9.00E-05,9.87E-05,0.000100294,0.000104448,0.000129035,6.25E-05,7.54E-05,,
GUWDUY_clean_min_charges,0.000253149,0.000134248,0.000140362,0.000145829,0.000113986,0.000142833,0.000141141,0.000116507,0.000145238,0.000131847,,
GUXLIU_clean_min_charges,7.90E-08,0.000322717,0.00036992,0.000305755,0.000290731,0.00027797,0.000279386,0.000253847,0.000380476,0.000429647,,
GUYLUI01_clean_min_charges,0.000164551,2.96E-06,4.80E-06,9.79E-06,5.67E-06,1.95E-06,1.44E-05,8.01E-06,2.99E-06,3.92E-05,,
GUYLUI_clean_min_charges,0.000178676,4.88E-06,2.29E-05,1.10E-06,2.41E-06,2.95E-06,7.14E-06,9.99E-06,1.56E-06,2.77E-05,,
HABRIN_clean_min_charges,1.06E-06,9.18E-05,9.70E-05,8.59E-05,0.00013522,8.18E-05,0.000114761,5.90E-05,7.98E-05,7.12E-05,,
HAFQUC_clean_min_charges,0.000246549,0.000496005,0.000502422,0.000510633,0.000498483,0.000496689,0.000499793,0.000516226,0.000503863,0.000503518,,
HAKWUM_clean_min_charges,2.43E-22,0.000379405,0.000140569,8.87E-05,0.000198918,0.000264257,0.000155407,9.07E-05,0.000197662,5.70E-05,,
HAMJOW_clean_min_charges,0.000165473,0.000213696,0.00021773,0.000214227,0.000212022,0.000213207,0.000217636,0.000228343,0.000222621,0.000216803,,
HEGJUZ_clean_min_charges,0.00032514,0.000499921,0.000450087,0.000512597,0.000510455,0.00044309,0.000500161,0.00047234,0.00042697,0.000444906,,
HICVUM_clean_min_charges,0.000236967,0.00011049,0.000107486,0.000109261,0.000103418,0.000110538,0.000108091,0.000117154,0.000118085,0.000106842,,
HIFTOG01_clean_min_charges,9.27E-06,1.18E-05,1.18E-05,1.19E-05,1.18E-05,1.19E-05,1.18E-05,1.19E-05,1.19E-05,1.18E-05,,
HIFTOG02_clean_min_charges,5.86E-05,0.000100368,9.94E-05,9.90E-05,0.000103369,9.96E-05,9.93E-05,0.000101826,0.000106408,0.000102261,,
HIFTOG_clean_min_charges,5.90E-05,0.000102073,0.000103499,9.22E-05,0.000106998,0.000103885,0.000109395,9.46E-05,9.88E-05,9.68E-05,,
HIFVOI_clean_min_charges,8.98E-05,0.000113181,0.000112513,0.000114321,0.00010964,0.000115027,9.76E-05,0.000123479,0.000122456,0.000121052,,
