MOF,rigid,snap_1,snap_2,snap_3,snap_4,snap_5,snap_6,snap_7,snap_8,snap_9
ABUWOJ_clean_min_charges,5.322949764,4.3958019918225,4.470269433909,4.3557896348805,4.4158081702935,4.523619243165,4.53473378676,4.545848330355,4.485829794942,4.3980249005415
ACOLIP_clean_min_charges,5.617321458,4.7934296264175,5.00736744448,4.956022368145,4.8276596773075,4.8129896554975,4.8545547172925,4.8716697427375,4.965802382685,4.99269742267
AGARUW_clean_min_charges,2.088493499,3.3274472821645,3.3441807359345,3.365097553147,3.2889603384935,3.2872869931165,3.411951223703,3.2990004107555,3.425337986719,3.383504352294
AHOKIR01_clean_min_charges,1.027231558,1.037262561372,1.012283795619,1.021554265383,1.05065323992,1.043957900646,1.041382770156,1.010223691227,1.025159448069,1.044472926744
AMILUE_clean_min_charges,5.715396037,5.24167014697975,5.28735504444125,5.433815451009,5.4526268793755,5.29272973826025,5.4633762670135,5.28198035062225,5.487562389199,5.35185137026925
AMIMEP_clean_min_charges,5.894117988,5.53095310114425,5.53933121742975,5.56725827171475,5.54770933371525,5.6608139035695,5.7222534229965,5.50302604685925,5.630094143856,5.658021198141
AMUCOB_clean_min_charges,1.343824782,1.80977535648,1.81875241678,1.787781558745,1.772520556235,1.80259370824,1.757259553725,1.83939965547,1.79720747206,1.82772947708
ANUGIA_clean_min_charges,12.13791658,11.062801018995,11.238626105685,11.47400485077,11.266984990635,11.42295885786,11.159221227825,11.52505084368,11.61012749853,11.091159903945
APEBED_clean_min_charges,3.302905698,3.0641571398295,3.077856799173,3.083945536659,3.1189557772035,3.0458909273715,3.00707522589825,2.99033119781175,2.97358716972525,3.02990799147075
AROFET_clean_min_charges,7.232739233,6.97871622982225,6.85575873269475,7.061273406465,6.91196787423875,7.0437080497325,7.0928910485835,6.89791558885275,6.85224566134825,7.040194978386
ATOXEN_clean_min_charges,2.203639482,1.8542593866955,1.936491346167,1.919379493329,1.933639370694,1.8637659716055,1.8941870433175,1.8789765074615,1.8799271659525,1.913675542383
